Año,Mesa,Comunidad,Provincia,Municipio,Religiosidad,Edad Media,Escolarizacion,Esperanza de Vida,Habitantes Municipio,Acceso a Internet,PIB per capita de Provincia,Criminalidad,Inmigracion,% de mujeres,Tasa de Pobreza,Tasa Desempleo,Gobierno Actual de Comunidad,Gobierno Actual de España,Tasa de Participacion,Votos Derecha,Votos Izquierda,Votos Centro Izquierda,Votos Centro Derecha,Votos Regionalista Izquierda,Votos Regionalista Derecha,Candidatura Ganadora
1996,U,08,05,057,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,108,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,115,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,134,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,178,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,186,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,208,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,239,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,05,240,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,258,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,265,,,,,,,,,,,,,,,,,,,,,,
1996,B,07,45,163,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,164,,,,,,,,,,,,,,,,,,,,,,
1996,B,07,45,165,,,,,,,,,,,,,,,,,,,,,,
1996,B,07,45,165,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,166,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,168,,,,,,,,,,,,,,,,,,,,,,
1996,B,07,45,168,,,,,,,,,,,,,,,,,,,,,,
1996,B,07,45,168,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,173,,,,,,,,,,,,,,,,,,,,,,
1996,B,07,45,177,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,182,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,184,,,,,,,,,,,,,,,,,,,,,,
1996,A,07,45,185,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,189,,,,,,,,,,,,,,,,,,,,,,
1996,A,07,45,196,,,,,,,,,,,,,,,,,,,,,,
1996,B,07,45,197,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,200,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,200,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,999,,,,,,,,,,,,,,,,,,,,,,
1996,B,07,45,051,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,054,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,055,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,059,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,075,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,077,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,078,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,084,,,,,,,,,,,,,,,,,,,,,,
1996,A,07,45,087,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,102,,,,,,,,,,,,,,,,,,,,,,
1996,A,07,45,109,,,,,,,,,,,,,,,,,,,,,,
1996,A,07,45,109,,,,,,,,,,,,,,,,,,,,,,
1996,B,07,45,115,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,116,,,,,,,,,,,,,,,,,,,,,,
1996,A,07,45,122,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,124,,,,,,,,,,,,,,,,,,,,,,
1996,B,07,45,134,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,146,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,153,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,067,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,101,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,109,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,128,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,132,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,162,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,166,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,189,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,209,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,219,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,219,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,219,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,228,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,231,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,239,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,261,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,262,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,287,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,289,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,126,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,148,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,166,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,179,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,180,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,181,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,186,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,189,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,191,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,234,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,904,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,006,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,018,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,018,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,018,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,036,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,010,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,034,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,041,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,052,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,063,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,017,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,026,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,048,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,095,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,106,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,114,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,118,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,119,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,169,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,171,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,185,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,05,187,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,196,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,226,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,236,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,245,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,260,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,007,,,,,,,,,,,,,,,,,,,,,,
1996,B,07,45,157,,,,,,,,,,,,,,,,,,,,,,
1996,A,07,45,165,,,,,,,,,,,,,,,,,,,,,,
1996,B,07,45,165,,,,,,,,,,,,,,,,,,,,,,
1996,B,07,45,165,,,,,,,,,,,,,,,,,,,,,,
1996,A,07,45,165,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,168,,,,,,,,,,,,,,,,,,,,,,
1996,A,07,45,168,,,,,,,,,,,,,,,,,,,,,,
1996,B,07,45,168,,,,,,,,,,,,,,,,,,,,,,
1996,A,07,45,168,,,,,,,,,,,,,,,,,,,,,,
1996,A,07,45,168,,,,,,,,,,,,,,,,,,,,,,
1996,A,07,45,168,,,,,,,,,,,,,,,,,,,,,,
1996,A,07,45,168,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,185,,,,,,,,,,,,,,,,,,,,,,
1996,U,07,45,201,,,,,,,,,,,,,,,,,,,,,,
1996,A,07,45,203,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,013,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,019,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,05,019,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,327,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,337,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,350,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,389,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,391,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,410,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,431,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,442,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,443,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,466,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,472,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,008,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,009,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,010,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,010,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,018,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,034,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,040,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,170,,,,,,,,,,,,,,,,,,,,,,
1996,C,08,09,174,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,209,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,219,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,219,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,219,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,219,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,267,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,269,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,272,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,277,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,077,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,144,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,194,,,,,,,,,,,,,,,,,,,,,,
1996,C,08,09,211,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,219,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,219,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,219,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,244,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,257,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,281,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,309,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,316,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,318,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,351,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,352,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,373,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,380,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,405,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,009,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,018,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,018,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,026,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,048,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,051,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,05,019,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,05,019,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,019,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,05,022,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,060,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,066,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,05,074,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,085,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,086,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,090,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,099,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,107,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,153,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,183,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,184,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,224,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,229,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,235,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,047,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,049,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,056,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,056,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,060,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,070,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,279,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,321,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,328,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,339,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,355,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,361,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,382,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,427,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,447,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,999,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,008,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,008,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,008,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,010,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,010,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,015,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,019,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,022,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,423,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,437,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,445,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,454,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,485,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,008,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,008,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,010,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,014,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,030,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,038,,,,,,,,,,,,,,,,,,,,,,
1996,C,08,24,057,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,064,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,083,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,094,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,068,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,085,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,109,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,139,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,143,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,163,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,172,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,209,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,217,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,229,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,246,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,250,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,276,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,410,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,421,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,002,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,004,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,05,241,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,05,241,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,05,252,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,001,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,018,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,018,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,018,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,027,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,035,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,092,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,115,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,115,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,115,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,115,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,115,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,115,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,139,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,142,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,142,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,142,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,142,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,148,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,151,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,155,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,160,,,,,,,,,,,,,,,,,,,,,,
1996,C,08,24,166,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,169,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,030,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,039,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,040,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,062,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,070,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,079,,,,,,,,,,,,,,,,,,,,,,
1996,C,08,24,079,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,083,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,084,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,100,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,115,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,115,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,115,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,115,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,115,,,,,,,,,,,,,,,,,,,,,,
1996,C,08,24,139,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,142,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,157,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,157,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,163,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,173,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,174,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,188,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,193,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,203,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,211,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,212,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,014,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,014,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,024,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,026,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,031,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,037,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,042,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,051,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,056,,,,,,,,,,,,,,,,,,,,,,
1996,C,08,24,065,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,070,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,070,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,C,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,24,089,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,B,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,059,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,098,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,103,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,115,,,,,,,,,,,,,,,,,,,,,,
1996,A,08,09,124,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,137,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,155,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,159,,,,,,,,,,,,,,,,,,,,,,
1996,U,08,09,176,,,,,,,,,,,,,,,,,,,,,,
